Xi Yuan,7:38,14
Xi Yuan,7:39,18
Xi Yuan,7:40,17
Xi Yuan,7:41,9
Xi Yuan,7:42,3
Xi Yuan,7:43,17
Xi Yuan,7:44,17
Xi Yuan,7:45,11
Xi Yuan,7:46,11
Xi Yuan,7:47,13
Xi Yuan,7:48,3
Xi Yuan,7:49,10
Xi Yuan,7:50,15
Xi Yuan,7:51,11
Xi Yuan,7:52,20
Xi Yuan,7:53,16
Xi Yuan,7:54,9
Xi Yuan,7:55,6
Xi Yuan,7:56,13
Xi Yuan,7:57,5
Xi Yuan,7:58,5
Xi Yuan,7:59,10
Xi Yuan,8:00,22
Xi Yuan,8:01,15
Xi Yuan,8:02,13
Xi Yuan,8:03,21
Xi Yuan,8:04,6
Xi Yuan,8:05,12
Xi Yuan,8:06,17
Xi Yuan,8:07,17
Xi Yuan,8:08,16
Xi Yuan,8:09,9
Xi Yuan,8:10,5
Xi Yuan,8:11,14
Xi Yuan,8:12,14
Xi Yuan,8:13,9
Xi Yuan,8:14,18
Xi Yuan,8:15,23
Xi Yuan,8:16,9
Xi Yuan,8:17,5
Xi Yuan,8:18,21
Xi Yuan,8:19,3
Xi Yuan,8:20,16
Xi Yuan,8:21,5
Xi Yuan,8:22,16
Xi Yuan,8:23,11
Xi Yuan,8:24,9
Xi Yuan,8:25,12
Xi Yuan,8:26,20
Xi Yuan,8:27,3
Xi Yuan,8:28,5
Xi Yuan,8:29,19
Xi Yuan,8:30,12
Xi Yuan,8:31,8
Xi Yuan,8:32,4
Xi Yuan,8:33,3
Xi Yuan,8:34,5
Xi Yuan,8:35,13
Xi Yuan,8:36,9
Xi Yuan,8:37,7
Xi Yuan,8:38,13
Xi Yuan,8:39,12
Xi Yuan,8:40,15
Xi Yuan,8:41,5
Xi Yuan,8:42,11
Xi Yuan,8:43,15
Xi Yuan,8:44,11
Xi Yuan,8:45,13
Xi Yuan,8:46,16
Xi Yuan,8:47,9
Xi Yuan,8:48,8
Xi Yuan,8:49,8
Xi Yuan,8:50,3
Xi Yuan,8:51,11
Xi Yuan,8:52,14
Xi Yuan,8:53,6
Xi Yuan,8:54,12
Xi Yuan,8:55,4
Xi Yuan,8:56,15
Xi Yuan,8:57,16
Xi Yuan,8:58,5
Xi Yuan,8:59,13
Yuanmingyuan Park,7:00,4
Yuanmingyuan Park,7:01,2
Yuanmingyuan Park,7:02,5
Yuanmingyuan Park,7:03,6
Yuanmingyuan Park,7:04,8
Yuanmingyuan Park,7:05,4
Yuanmingyuan Park,7:06,8
Yuanmingyuan Park,7:07,2
Yuanmingyuan Park,7:08,2
Yuanmingyuan Park,7:09,4
Yuanmingyuan Park,7:10,6
Yuanmingyuan Park,7:11,7
Yuanmingyuan Park,7:12,6
Yuanmingyuan Park,7:13,4
Yuanmingyuan Park,7:14,4
Yuanmingyuan Park,7:15,5
Yuanmingyuan Park,7:16,2
Yuanmingyuan Park,7:17,4
Yuanmingyuan Park,7:18,6
Yuanmingyuan Park,7:19,3
Yuanmingyuan Park,7:20,3
Yuanmingyuan Park,7:21,2
Yuanmingyuan Park,7:22,7
Yuanmingyuan Park,7:23,1
Yuanmingyuan Park,7:24,4
Yuanmingyuan Park,7:25,3
Yuanmingyuan Park,7:26,7
Yuanmingyuan Park,7:27,5
Yuanmingyuan Park,7:28,3
Yuanmingyuan Park,7:29,5
Yuanmingyuan Park,7:30,7
Yuanmingyuan Park,7:31,2
Yuanmingyuan Park,7:32,4
Yuanmingyuan Park,7:33,8
Yuanmingyuan Park,7:34,8
Yuanmingyuan Park,7:35,5
Yuanmingyuan Park,7:36,11
Yuanmingyuan Park,7:37,13
Yuanmingyuan Park,7:38,12
Yuanmingyuan Park,7:39,8
Yuanmingyuan Park,7:40,10
Yuanmingyuan Park,7:41,6
Yuanmingyuan Park,7:42,12
Yuanmingyuan Park,7:43,7
Yuanmingyuan Park,7:44,10
Yuanmingyuan Park,7:45,13
Yuanmingyuan Park,7:46,9
Yuanmingyuan Park,7:47,9
Yuanmingyuan Park,7:48,3
Yuanmingyuan Park,7:49,10
Yuanmingyuan Park,7:50,8
Yuanmingyuan Park,7:51,3
Yuanmingyuan Park,7:52,5
Yuanmingyuan Park,7:53,6
Yuanmingyuan Park,7:54,2
Yuanmingyuan Park,7:55,9
Yuanmingyuan Park,7:56,11
Yuanmingyuan Park,7:57,2
Yuanmingyuan Park,7:58,11
Yuanmingyuan Park,7:59,4
Yuanmingyuan Park,8:00,4
Yuanmingyuan Park,8:01,10
Yuanmingyuan Park,8:02,2
Yuanmingyuan Park,8:03,3
Yuanmingyuan Park,8:04,13
Yuanmingyuan Park,8:05,9
Yuanmingyuan Park,8:06,6
Yuanmingyuan Park,8:07,7
Yuanmingyuan Park,8:08,12
Yuanmingyuan Park,8:09,6
Yuanmingyuan Park,8:10,11
Yuanmingyuan Park,8:11,15
Yuanmingyuan Park,8:12,10
Yuanmingyuan Park,8:13,6
Yuanmingyuan Park,8:14,7
Yuanmingyuan Park,8:15,10
Yuanmingyuan Park,8:16,4
Yuanmingyuan Park,8:17,10
Yuanmingyuan Park,8:18,14
Yuanmingyuan Park,8:19,16
Yuanmingyuan Park,8:20,7
Yuanmingyuan Park,8:21,3
Yuanmingyuan Park,8:22,8
Yuanmingyuan Park,8:23,9
Yuanmingyuan Park,8:24,16
Yuanmingyuan Park,8:25,9
Yuanmingyuan Park,8:26,15
Yuanmingyuan Park,8:27,3
Yuanmingyuan Park,8:28,8
Yuanmingyuan Park,8:29,4
Yuanmingyuan Park,8:30,9
Yuanmingyuan Park,8:31,2
Yuanmingyuan Park,8:32,7
Yuanmingyuan Park,8:33,3
Yuanmingyuan Park,8:34,2
Yuanmingyuan Park,8:35,9
Yuanmingyuan Park,8:36,10
Yuanmingyuan Park,8:37,9
Yuanmingyuan Park,8:38,2
Yuanmingyuan Park,8:39,2
Yuanmingyuan Park,8:40,5
Yuanmingyuan Park,8:41,4
Yuanmingyuan Park,8:42,6
Yuanmingyuan Park,8:43,5
Yuanmingyuan Park,8:44,8
Yuanmingyuan Park,8:45,5
Yuanmingyuan Park,8:46,1
Yuanmingyuan Park,8:47,10
Yuanmingyuan Park,8:48,3
Yuanmingyuan Park,8:49,4
Yuanmingyuan Park,8:50,4
Yuanmingyuan Park,8:51,8
Yuanmingyuan Park,8:52,6
Yuanmingyuan Park,8:53,7
Yuanmingyuan Park,8:54,8
Yuanmingyuan Park,8:55,11
Yuanmingyuan Park,8:56,7
Yuanmingyuan Park,8:57,10
Yuanmingyuan Park,8:58,3
Yuanmingyuan Park,8:59,5
Peking Univ. East Gate,7:00,91
Peking Univ. East Gate,7:01,4
Peking Univ. East Gate,7:02,31
Peking Univ. East Gate,7:03,97
Peking Univ. East Gate,7:04,32
Peking Univ. East Gate,7:05,27
Peking Univ. East Gate,7:06,126
Peking Univ. East Gate,7:07,108
Peking Univ. East Gate,7:08,94
Peking Univ. East Gate,7:09,41
Peking Univ. East Gate,7:10,117
Peking Univ. East Gate,7:11,10
Peking Univ. East Gate,7:12,13
Peking Univ. East Gate,7:13,42
Peking Univ. East Gate,7:14,129
Peking Univ. East Gate,7:15,96
Peking Univ. East Gate,7:16,55
Peking Univ. East Gate,7:17,81
Peking Univ. East Gate,7:18,125
Peking Univ. East Gate,7:19,128
Peking Univ. East Gate,7:20,57
Peking Univ. East Gate,7:21,109
Peking Univ. East Gate,7:22,18
Peking Univ. East Gate,7:23,124
Peking Univ. East Gate,7:24,111
Peking Univ. East Gate,7:25,104
Peking Univ. East Gate,7:26,122
Peking Univ. East Gate,7:27,69
Peking Univ. East Gate,7:28,125
Peking Univ. East Gate,7:29,88
Peking Univ. East Gate,7:30,163
Peking Univ. East Gate,7:31,105
Peking Univ. East Gate,7:32,60
Peking Univ. East Gate,7:33,101
Peking Univ. East Gate,7:34,98
Peking Univ. East Gate,7:35,122
Peking Univ. East Gate,7:36,89
Peking Univ. East Gate,7:37,153
Peking Univ. East Gate,7:38,139
Peking Univ. East Gate,7:39,105
Peking Univ. East Gate,7:40,96
Peking Univ. East Gate,7:41,185
Peking Univ. East Gate,7:42,85
Peking Univ. East Gate,7:43,140
Peking Univ. East Gate,7:44,178
Peking Univ. East Gate,7:45,81
Peking Univ. East Gate,7:46,104
Peking Univ. East Gate,7:47,155
Peking Univ. East Gate,7:48,80
Peking Univ. East Gate,7:49,63
Peking Univ. East Gate,7:50,184
Peking Univ. East Gate,7:51,84
Peking Univ. East Gate,7:52,36
Peking Univ. East Gate,7:53,92
Peking Univ. East Gate,7:54,198
Peking Univ. East Gate,7:55,155
Peking Univ. East Gate,7:56,32
Peking Univ. East Gate,7:57,202
Peking Univ. East Gate,7:58,34
Peking Univ. East Gate,7:59,103
Peking Univ. East Gate,8:00,142
Peking Univ. East Gate,8:01,128
Peking Univ. East Gate,8:02,139
Peking Univ. East Gate,8:03,223
Peking Univ. East Gate,8:04,42
Peking Univ. East Gate,8:05,41
Peking Univ. East Gate,8:06,171
Peking Univ. East Gate,8:07,147
Peking Univ. East Gate,8:08,225
Peking Univ. East Gate,8:09,136
Peking Univ. East Gate,8:10,201
Peking Univ. East Gate,8:11,201
Peking Univ. East Gate,8:12,25
Peking Univ. East Gate,8:13,76
Peking Univ. East Gate,8:14,107
Peking Univ. East Gate,8:15,207
Peking Univ. East Gate,8:16,220
Peking Univ. East Gate,8:17,193
Peking Univ. East Gate,8:18,27
Peking Univ. East Gate,8:19,165
Peking Univ. East Gate,8:20,48
Peking Univ. East Gate,8:21,213
Peking Univ. East Gate,8:22,39
Peking Univ. East Gate,8:23,109
Peking Univ. East Gate,8:24,84
Peking Univ. East Gate,8:25,81
Peking Univ. East Gate,8:26,74
Peking Univ. East Gate,8:27,169
Peking Univ. East Gate,8:28,173
Peking Univ. East Gate,8:29,119
Peking Univ. East Gate,8:30,59
Peking Univ. East Gate,8:31,132
Peking Univ. East Gate,8:32,108
Peking Univ. East Gate,8:33,113
Peking Univ. East Gate,8:34,84
Peking Univ. East Gate,8:35,74
Peking Univ. East Gate,8:36,33
Peking Univ. East Gate,8:37,142
Peking Univ. East Gate,8:38,148
Peking Univ. East Gate,8:39,27
Peking Univ. East Gate,8:40,48
Peking Univ. East Gate,8:41,43
Peking Univ. East Gate,8:42,131
Peking Univ. East Gate,8:43,155
Peking Univ. East Gate,8:44,27
Peking Univ. East Gate,8:45,121
Peking Univ. East Gate,8:46,153
Peking Univ. East Gate,8:47,111
Peking Univ. East Gate,8:48,113
Peking Univ. East Gate,8:49,94
Peking Univ. East Gate,8:50,86
Peking Univ. East Gate,8:51,124
Peking Univ. East Gate,8:52,77
Peking Univ. East Gate,8:53,106
Peking Univ. East Gate,8:54,59
Peking Univ. East Gate,8:55,59
Peking Univ. East Gate,8:56,96
Peking Univ. East Gate,8:57,50
Peking Univ. East Gate,8:58,50
Peking Univ. East Gate,8:59,89
Zhongguancun,7:00,142
Zhongguancun,7:01,134
Zhongguancun,7:02,74
Zhongguancun,7:03,108
Zhongguancun,7:04,38
Zhongguancun,7:05,75
Zhongguancun,7:06,133
Zhongguancun,7:07,106
Zhongguancun,7:08,43
Zhongguancun,7:09,109
Zhongguancun,7:10,16
Zhongguancun,7:11,39
Zhongguancun,7:12,105
Zhongguancun,7:13,19
Zhongguancun,7:14,69
Zhongguancun,7:15,115
Zhongguancun,7:16,82
Zhongguancun,7:17,112
Zhongguancun,7:18,118
Zhongguancun,7:19,28
Zhongguancun,7:20,115
Zhongguancun,7:21,38
Zhongguancun,7:22,49
Zhongguancun,7:23,142
Zhongguancun,7:24,48
Zhongguancun,7:25,44
Zhongguancun,7:26,29
Zhongguancun,7:27,114
Zhongguancun,7:28,67
Zhongguancun,7:29,80
Zhongguancun,7:30,199
Zhongguancun,7:31,143
Zhongguancun,7:32,26
Zhongguancun,7:33,130
Zhongguancun,7:34,97
Zhongguancun,7:35,154
Zhongguancun,7:36,199
Zhongguancun,7:37,187
Zhongguancun,7:38,28
Zhongguancun,7:39,153
Zhongguancun,7:40,33
Zhongguancun,7:41,207
Zhongguancun,7:42,75
Zhongguancun,7:43,195
Zhongguancun,7:44,203
Zhongguancun,7:45,101
Zhongguancun,7:46,161
Zhongguancun,7:47,112
Zhongguancun,7:48,77
Zhongguancun,7:49,98
Zhongguancun,7:50,54
Zhongguancun,7:51,113
Zhongguancun,7:52,119
Zhongguancun,7:53,155
Zhongguancun,7:54,144
Zhongguancun,7:55,26
Zhongguancun,7:56,100
Zhongguancun,7:57,152
Zhongguancun,7:58,191
Zhongguancun,7:59,80
Zhongguancun,8:00,174
Zhongguancun,8:01,143
Zhongguancun,8:02,47
Zhongguancun,8:03,199
Zhongguancun,8:04,140
Zhongguancun,8:05,138
Zhongguancun,8:06,230
Zhongguancun,8:07,162
Zhongguancun,8:08,60
Zhongguancun,8:09,137
Zhongguancun,8:10,78
Zhongguancun,8:11,129
Zhongguancun,8:12,174
Zhongguancun,8:13,116
Zhongguancun,8:14,122
Zhongguancun,8:15,43
Zhongguancun,8:16,81
Zhongguancun,8:17,22
Zhongguancun,8:18,207
Zhongguancun,8:19,26
Zhongguancun,8:20,189
Zhongguancun,8:21,170
Zhongguancun,8:22,219
Zhongguancun,8:23,76
Zhongguancun,8:24,175
Zhongguancun,8:25,23
Zhongguancun,8:26,163
Zhongguancun,8:27,171
Zhongguancun,8:28,183
Zhongguancun,8:29,134
Zhongguancun,8:30,33
Zhongguancun,8:31,145
Zhongguancun,8:32,175
Zhongguancun,8:33,148
Zhongguancun,8:34,143
Zhongguancun,8:35,82
Zhongguancun,8:36,166
Zhongguancun,8:37,106
Zhongguancun,8:38,134
Zhongguancun,8:39,130
Zhongguancun,8:40,118
Zhongguancun,8:41,116
Zhongguancun,8:42,39
Zhongguancun,8:43,23
Zhongguancun,8:44,35
Zhongguancun,8:45,91
Zhongguancun,8:46,32
Zhongguancun,8:47,162
Zhongguancun,8:48,73
Zhongguancun,8:49,162
Zhongguancun,8:50,92
Zhongguancun,8:51,27
Zhongguancun,8:52,136
Zhongguancun,8:53,80
Zhongguancun,8:54,170
Zhongguancun,8:55,36
Zhongguancun,8:56,170
Zhongguancun,8:57,24
Zhongguancun,8:58,170
Zhongguancun,8:59,43
Haidian Huangzhuang,7:00,48
Haidian Huangzhuang,7:01,119
Haidian Huangzhuang,7:02,135
Haidian Huangzhuang,7:03,62
Haidian Huangzhuang,7:04,117
Haidian Huangzhuang,7:05,83
Haidian Huangzhuang,7:06,106
Haidian Huangzhuang,7:07,61
Haidian Huangzhuang,7:08,67
Haidian Huangzhuang,7:09,30
Haidian Huangzhuang,7:10,51
Haidian Huangzhuang,7:11,118
Haidian Huangzhuang,7:12,89
Haidian Huangzhuang,7:13,96
Haidian Huangzhuang,7:14,63
Haidian Huangzhuang,7:15,85
Haidian Huangzhuang,7:16,103
Haidian Huangzhuang,7:17,127
Haidian Huangzhuang,7:18,142
Haidian Huangzhuang,7:19,67
Haidian Huangzhuang,7:20,98
Haidian Huangzhuang,7:21,75
Haidian Huangzhuang,7:22,138
Haidian Huangzhuang,7:23,146
Haidian Huangzhuang,7:24,164
Haidian Huangzhuang,7:25,126
Haidian Huangzhuang,7:26,73
Haidian Huangzhuang,7:27,137
Haidian Huangzhuang,7:28,143
Haidian Huangzhuang,7:29,25
Haidian Huangzhuang,7:30,76
Haidian Huangzhuang,7:31,256
Haidian Huangzhuang,7:32,197
Haidian Huangzhuang,7:33,213
Haidian Huangzhuang,7:34,215
Haidian Huangzhuang,7:35,106
Haidian Huangzhuang,7:36,182
Haidian Huangzhuang,7:37,71
Haidian Huangzhuang,7:38,201
Haidian Huangzhuang,7:39,226
Haidian Huangzhuang,7:40,207
Haidian Huangzhuang,7:41,145
Haidian Huangzhuang,7:42,190
Haidian Huangzhuang,7:43,88
Haidian Huangzhuang,7:44,118
Haidian Huangzhuang,7:45,75
Haidian Huangzhuang,7:46,39
Haidian Huangzhuang,7:47,195
Haidian Huangzhuang,7:48,235
Haidian Huangzhuang,7:49,213
Haidian Huangzhuang,7:50,121
Haidian Huangzhuang,7:51,115
Haidian Huangzhuang,7:52,137
Haidian Huangzhuang,7:53,45
Haidian Huangzhuang,7:54,153
Haidian Huangzhuang,7:55,21
Haidian Huangzhuang,7:56,56
Haidian Huangzhuang,7:57,126
Haidian Huangzhuang,7:58,181
Haidian Huangzhuang,7:59,236
Haidian Huangzhuang,8:00,108
Haidian Huangzhuang,8:01,181
Haidian Huangzhuang,8:02,128
Haidian Huangzhuang,8:03,115
Haidian Huangzhuang,8:04,210
Haidian Huangzhuang,8:05,124
Haidian Huangzhuang,8:06,194
Haidian Huangzhuang,8:07,156
Haidian Huangzhuang,8:08,90
Haidian Huangzhuang,8:09,79
Haidian Huangzhuang,8:10,219
Haidian Huangzhuang,8:11,33
Haidian Huangzhuang,8:12,211
Haidian Huangzhuang,8:13,136
Haidian Huangzhuang,8:14,189
Haidian Huangzhuang,8:15,28
Haidian Huangzhuang,8:16,49
Haidian Huangzhuang,8:17,174
Haidian Huangzhuang,8:18,183
Haidian Huangzhuang,8:19,232
Haidian Huangzhuang,8:20,234
Haidian Huangzhuang,8:21,230
Haidian Huangzhuang,8:22,14
Haidian Huangzhuang,8:23,66
Haidian Huangzhuang,8:24,73
Haidian Huangzhuang,8:25,140
Haidian Huangzhuang,8:26,231
Haidian Huangzhuang,8:27,133
Haidian Huangzhuang,8:28,160
Haidian Huangzhuang,8:29,205
Haidian Huangzhuang,8:30,226
Haidian Huangzhuang,8:31,235
Haidian Huangzhuang,8:32,215
Haidian Huangzhuang,8:33,109
Haidian Huangzhuang,8:34,34
Haidian Huangzhuang,8:35,148
Haidian Huangzhuang,8:36,62
Haidian Huangzhuang,8:37,219
Haidian Huangzhuang,8:38,38
Haidian Huangzhuang,8:39,192
Haidian Huangzhuang,8:40,20
Haidian Huangzhuang,8:41,25
Haidian Huangzhuang,8:42,140
Haidian Huangzhuang,8:43,149
Haidian Huangzhuang,8:44,174
Haidian Huangzhuang,8:45,212
Haidian Huangzhuang,8:46,154
Haidian Huangzhuang,8:47,156
Haidian Huangzhuang,8:48,69
Haidian Huangzhuang,8:49,215
Haidian Huangzhuang,8:50,94
Haidian Huangzhuang,8:51,225
Haidian Huangzhuang,8:52,168
Haidian Huangzhuang,8:53,172
Haidian Huangzhuang,8:54,34
Haidian Huangzhuang,8:55,175
Haidian Huangzhuang,8:56,54
Haidian Huangzhuang,8:57,202
Haidian Huangzhuang,8:58,111
Haidian Huangzhuang,8:59,93
Renmin Univ.,7:00,39
Renmin Univ.,7:01,38
Renmin Univ.,7:02,99
Renmin Univ.,7:03,38
Renmin Univ.,7:04,103
Renmin Univ.,7:05,68
Renmin Univ.,7:06,157
Renmin Univ.,7:07,29
Renmin Univ.,7:08,122
Renmin Univ.,7:09,86
Renmin Univ.,7:10,123
Renmin Univ.,7:11,123
Renmin Univ.,7:12,39
Renmin Univ.,7:13,114
Renmin Univ.,7:14,51
Renmin Univ.,7:15,45
Renmin Univ.,7:16,141
Renmin Univ.,7:17,86
Renmin Univ.,7:18,139
Renmin Univ.,7:19,32
Renmin Univ.,7:20,83
Renmin Univ.,7:21,80
Renmin Univ.,7:22,157
Renmin Univ.,7:23,119
Renmin Univ.,7:24,150
Renmin Univ.,7:25,40
Renmin Univ.,7:26,38
Renmin Univ.,7:27,75
Renmin Univ.,7:28,26
Renmin Univ.,7:29,78
Renmin Univ.,7:30,171
Renmin Univ.,7:31,149
Renmin Univ.,7:32,58
Renmin Univ.,7:33,212
Renmin Univ.,7:34,169
Renmin Univ.,7:35,17
Renmin Univ.,7:36,22
Renmin Univ.,7:37,112
Renmin Univ.,7:38,192
Renmin Univ.,7:39,97
Renmin Univ.,7:40,170
Renmin Univ.,7:41,191
Renmin Univ.,7:42,35
Renmin Univ.,7:43,42
Renmin Univ.,7:44,81
